MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
0.8365651869245103,0.10832277684475687,1.6680466719893439,-1.0166366407218017,-7.017043288379459,-0.07183611428306244,-0.5171998069472914,-0.07511149463722075,-0.7687516086481244,-0.8068408258386879,-0.6852233331535766,-0.20594623817244911,-0.5581525915794754,0.11788424330394175,1.9490861225926832,0.6901151380097543,0.8743097645731068,-0.23730837900375065,-0.35534240780090887,-3.047600483023416,0.08229630493644292,0.891179439754874,-0.35219121528786346,-0.8701173641387884,-0.1336023189084742,-1.1159360066024624,1.1078101491462133,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,-2.288708171693981,-0.20760727197535278,-0.7710908429952241,-1.5495763025809908,0.23704354622859705,2.1522163560585597,0.6488900678886992,0.22106066831425114,-0.8019420226697399,0.31172464418307205,0.313570199640906,0.26254202292023265,0.2656180542458805,0.28974476252886233,-0.9467014684878265,1.192878200108745,-0.4042442108783149,7.184481264175076,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,1.3608916961326132,-1.3676547331070554,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.16426234104343485,-0.8992569350756795,-0.775991113642998,0.7012910160534658,0.22571613264140294,-1.518466829500598,-0.5171998069472914,-1.0687338036406382,-1.689368497954768,-0.8068408258386879,-0.6852233331535766,-0.20594623817244911,-0.5581525915794754,0.11788424330394175,-0.5534339612533526,-1.2082703570335642,-1.4141397865663,-0.23730837900375065,-0.35534240780090887,0.5119108304535956,-0.13394873687393627,-0.15138625098400096,-1.128736712284973,0.9109593359189917,-0.1336023189084742,-0.7319054461263389,-0.8199643654586394,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,-0.7710908429952241,-1.5495763025809908,0.23704354622859705,-0.9512264882332893,-1.0083335457279203,0.2431093481707074,-0.8019420226697399,-1.02685765142659,-0.977768982643016,0.26254202292023265,0.2656180542458805,-1.7246712055289435,-0.9467014684878265,-1.0729164749626994,2.4617356634931298,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.11910970152371092,-0.6144386220786311,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.1252018449678067,0.3699880484415727,0.08582839012199914,0.7012910160534658,0.22571613264140294,-0.07183611428306244,1.280685236250437,-0.4394396746051405,-1.3017403340361813,1.062610701034594,-0.6852233331535766,2.4728116377388365,-0.5581525915794754,0.11788424330394175,-0.5534339612533526,0.21551876424892463,0.7080036126045701,-0.23730837900375065,-0.35534240780090887,0.3172529118327527,0.20525437342316666,-0.15138625098400096,-0.07188486056622483,-0.8701173641387884,-0.1336023189084742,-0.8489778314049008,-0.8199643654586394,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,-0.7710908429952241,-0.934129784145668,0.23704354622859705,-0.9512264882332893,-1.0083335457279203,0.1968071204721493,-0.8019420226697399,-1.02685765142659,-0.8654786189661533,0.26254202292023265,0.2656180542458805,0.28974476252886233,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,3.1827791367729783,-0.06939258050999438,-0.19048147368468307,-0.11910970152371092,0.1387774889497933,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.419810410064159,-0.6016756206310842,-0.2653459583878472,0.7012910160534658,0.22571613264140294,-0.07183611428306244,-0.5171998069472914,0.7197863525655132,0.3941328831076361,-0.8068408258386879,1.0872054316869688,-0.20594623817244911,0.5831678337791156,0.11788424330394175,-0.5534339612533526,1.164711511770584,0.4939370583596001,-0.23730837900375065,-0.35534240780090887,0.6226536257899112,0.29643851025126344,0.891179439754874,0.2572284235777378,-0.8701173641387884,-0.1336023189084742,-0.5355369111817445,-0.8199643654586394,-0.24292317354969858,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,-0.20760727197535278,0.7359943387625092,-0.934129784145668,0.23704354622859705,-0.9512264882332893,-1.0083335457279203,0.27397749996974613,0.31847458316549465,0.31172464418307205,0.26678254810887986,0.26254202292023265,0.2656180542458805,0.28974476252886233,-0.9467014684878265,0.8599642926886929,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-1.2291107497659541,0.1387774889497933,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.1252018449678067,-1.0265459528354435,1.2231191385586264,-1.0166366407218017,0.22571613264140294,-0.07183611428306244,-0.5171998069472914,0.25609594169725175,0.6364004855567529,-0.8068408258386879,-0.6852233331535766,2.4728116377388365,0.5831678337791156,-1.6938104432619019,-0.5534339612533526,-1.2082703570335642,-1.4141397865663,-0.23730837900375065,-0.35534240780090887,0.8465944780121071,0.40764462977829935,-1.1939519417228759,1.1381113433879984,-0.8701173641387884,-0.1336023189084742,0.3033983925461155,-0.8199643654586394,-0.24292317354969858,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,-0.7710908429952241,0.29676325272497744,0.23704354622859705,0.6004949339126351,0.6488900678886992,0.2431093481707074,-0.8019420226697399,0.31172464418307205,-0.1777001414453687,0.26254202292023265,0.2656180542458805,0.28974476252886233,1.0808841527880613,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-1.9691114485941161,0.8919935999782177,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2.083189435139925,-0.3295610749400697,-0.5589540677849016,0.7012910160534658,0.22571613264140294,-0.07183611428306244,2.179627757849301,-1.2012167781744272,-0.13885584228042078,-0.8068408258386879,-0.6852233331535766,-3.6594657900485394,-0.5581525915794754,0.11788424330394175,1.3396494019981624,1.164711511770584,0.6575376495874657,-0.23730837900375065,-0.35534240780090887,-1.1947815735964873,-0.4320275723207759,-0.15138625098400096,-2.3720432146980195,-0.8701173641387884,7.174124630917289,-1.9262169825390705,1.1078101491462133,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,-0.20760727197535278,-0.7710908429952241,-0.934129784145668,0.23704354622859705,-0.9512264882332893,-1.0083335457279203,-4.120324395421982,-1.9223586285049745,-2.365439947036252,-2.2129629830885067,-3.8888444766848895,-3.904299786603424,-3.7390871735867495,0.5901563753130955,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.11910970152371092,-1.3676547331070554,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1.419810410064159,0.10832277684475687,-1.1757242003997062,-1.0166366407218017,0.22571613264140294,-0.07183611428306244,-0.5171998069472914,0.15673371079690998,-0.4295769652193609,-0.8068408258386879,-0.6852233331535766,-0.20594623817244911,0.5831678337791156,0.11788424330394175,-0.5534339612533526,0.6901151380097543,0.18925255538459496,-0.23730837900375065,-0.35534240780090887,0.6569132661816856,0.20363748701941345,-1.1939519417228759,-0.44926364528930685,-0.8701173641387884,-0.1336023189084742,-1.2083858506344067,-0.8199643654586394,-0.24292317354969858,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,-0.20760727197535278,-0.7710908429952241,-0.934129784145668,0.23704354622859705,0.6004949339126351,0.6488900678886992,0.23869961219941616,0.31847458316549465,0.31172464418307205,-0.15430631567935563,0.26254202292023265,0.2656180542458805,0.28974476252886233,-0.9467014684878265,1.4032650316264226,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-1.599111099180035,-0.6144386220786311,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.014310917521153944,-0.6016756206310842,-1.4000794911987449,-1.0166366407218017,0.22571613264140294,-0.7951514718918303,1.280685236250437,-1.3668204963416635,-1.689368497954768,-0.8068408258386879,-0.6852233331535766,2.4728116377388365,-0.5581525915794754,0.11788424330394175,-0.5534339612533526,-0.7336739832727347,0.17801340392354434,-0.23730837900375065,-0.35534240780090887,0.3637600535919292,-0.20851337397172726,0.891179439754874,-0.8630365580371506,-0.8701173641387884,-0.1336023189084742,-1.6024549106920636,-0.8199643654586394,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,-0.7710908429952241,-0.934129784145668,0.23704354622859705,0.6004949339126351,0.6488900678886992,-4.120324395421982,-1.9223586285049745,-2.365439947036252,-2.2129629830885067,-3.8888444766848895,-3.904299786603424,-3.7390871735867495,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.11910970152371092,-0.6144386220786311,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.4244623305429472,0.10832277684475687,-0.34077823627958687,0.7012910160534658,0.22571613264140294,-0.07183611428306244,-0.5171998069472914,-0.1744737255375625,-0.9141121701175944,1.319319219678549,-0.6852233331535766,-0.20594623817244911,-0.5581525915794754,0.11788424330394175,-0.5534339612533526,0.21551876424892463,0.6721920510479634,-0.23730837900375065,-0.35534240780090887,-0.34770505962074644,-0.2242220749065017,-1.1939519417228759,-1.6220054110160547,1.1149607569916988,-0.1336023189084742,-0.1842585828647621,-0.8199643654586394,-0.24292317354969858,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.20760727197535278,-0.7710908429952241,-0.31868326571034533,0.23704354622859705,0.6004949339126351,0.09648219668315931,0.21444606435731428,0.31847458316549465,0.31172464418307205,-0.09348236868772161,0.26254202292023265,0.2656180542458805,0.28974476252886233,1.0728152609042068,1.107432410584125,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,0.25089064789037013,-1.3676547331070554,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.1252018449678067,0.10832277684475687,-0.017168751279576303,0.7012910160534658,0.22571613264140294,-0.7951514718918303,1.280685236250437,-0.4394396746051405,0.2972258421279894,0.888207279083779,-0.6852233331535766,-0.20594623817244911,-0.5581525915794754,0.11788424330394175,-0.5534339612533526,-0.259077609511905,0.7062424148283858,2.98926048593931,1.4703313512268892,0.2036750043731035,0.14507311787366528,-1.1939519417228759,-0.15159586839336373,-0.8701173641387884,-0.1336023189084742,-0.924893003623609,-0.8199643654586394,4.0214528418959015,-1.0260408358133,1.2275853765130371,0.1637791168735145,-0.20760727197535278,2.2430795205202427,-0.31868326571034533,0.23704354622859705,-0.9512264882332893,-1.0083335457279203,0.28500183989797423,0.31847458316549465,0.31172464418307205,1.2961108818134555,0.26254202292023265,0.2656180542458805,0.28974476252886233,-0.9467014684878265,0.9694458817656868,-0.4042442108783149,7.669444534079937,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,0.25089064789037013,-1.3676547331070554,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.4244623305429472,0.8724040815414521,0.87027934013769,0.7012910160534658,0.22571613264140294,0.6514792433257054,0.38174271465157283,-0.1744737255375625,-0.9141121701175944,1.3761425283715591,-0.6852233331535766,-0.20594623817244911,-0.5581525915794754,0.11788424330394175,-0.5534339612533526,-0.259077609511905,0.6253998051090496,-0.23730837900375065,-0.35534240780090887,0.2834857892627193,0.06918054573396651,0.891179439754874,0.3015595426060798,1.2099627553575836,-0.1336023189084742,1.2258075009091154,-0.8199643654586394,-0.24292317354969858,0.7897405221108432,1.2275853765130371,1.3900227611572622,-0.20760727197535278,0.7359943387625092,0.9122097711603002,0.23704354622859705,2.1522163560585597,1.201297939094239,0.21444606435731428,1.4388911890007292,0.31172464418307205,0.06559564652116734,0.26254202292023265,0.2656180542458805,0.28974476252886233,0.8500073844961795,0.8812547135529393,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.489110050937792,-1.3676547331070554,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.4244623305429472,0.10832277684475687,0.5805814971386775,-1.0166366407218017,0.22571613264140294,-0.07183611428306244,-0.5171998069472914,0.9516315579996439,0.7333075265363995,0.6063142057535997,1.0872054316869688,-0.20594623817244911,0.5831678337791156,0.11788424330394175,-0.5534339612533526,1.164711511770584,0.7741883776832573,-0.23730837900375065,-0.35534240780090887,0.026284744849121505,0.13111688213263187,0.891179439754874,-0.2456735725858671,1.2379737082342317,-0.1336023189084742,1.0790258194568851,1.1078101491462133,-0.24292317354969858,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.20760727197535278,0.7359943387625092,0.29676325272497744,0.23704354622859705,0.6004949339126351,0.6488900678886992,0.28941157586926547,0.31847458316549465,0.31172464418307205,-0.3882445733394864,0.26254202292023265,0.2656180542458805,0.28974476252886233,0.29345254113542224,0.7358443039761728,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,0.25089064789037013,0.8919935999782177,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.1252018449678067,0.3699880484415727,-0.39292702740811325,0.7012910160534658,0.22571613264140294,-0.7951514718918303,0.38174271465157283,-0.40631893097169325,0.8302145675160463,-0.8068408258386879,-0.6852233331535766,-0.20594623817244911,-0.5581525915794754,0.11788424330394175,-0.5534339612533526,-0.259077609511905,0.5939839143322447,-0.23730837900375065,-0.35534240780090887,0.4544904056325593,0.1914144445374849,-0.15138625098400096,0.5766275373736942,-0.8701173641387884,-0.1336023189084742,-0.23134757282956406,1.1078101491462133,-0.24292317354969858,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.20760727197535278,0.7359943387625092,0.29676325272497744,0.23704354622859705,-0.9512264882332893,-1.0083335457279203,0.23208500824247927,-0.8019420226697399,0.31172464418307205,0.7065864725099258,0.26254202292023265,0.2656180542458805,0.28974476252886233,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,0.25089064789037013,-0.6144386220786311,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.1252018449678067,0.10832277684475687,-0.5382502597965951,-1.0166366407218017,0.22571613264140294,1.3747946009344731,-0.5171998069472914,0.9847523016330911,0.8302145675160463,1.0653985371750534,1.0872054316869688,-0.20594623817244911,1.7244882591377069,0.11788424330394175,-0.5534339612533526,1.164711511770584,0.8973526393249238,-0.23730837900375065,-0.35534240780090887,-0.041126742068879486,0.3445641850652047,0.891179439754874,0.5021917411385872,-0.8701173641387884,-0.1336023189084742,-0.3022387388612262,1.1078101491462133,-0.24292317354969858,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,-0.20760727197535278,0.7359943387625092,-0.31868326571034533,0.23704354622859705,-0.9512264882332893,-1.0083335457279203,0.29161644385491114,1.4388911890007292,0.31172464418307205,-0.009264595930074518,0.26254202292023265,0.2656180542458805,0.28974476252886233,1.0808841527880613,0.44131511348724217,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,-0.11910970152371092,0.8919935999782177,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-1.1252018449678067,0.49316992596150244,0.2560402189428666,-1.0166366407218017,0.22571613264140294,-0.7951514718918303,0.38174271465157283,-0.108232238270668,0.3941328831076361,-0.8068408258386879,-0.6852233331535766,-0.20594623817244911,-0.5581525915794754,0.11788424330394175,-0.5534339612533526,-0.259077609511905,0.7080036126045701,-0.23730837900375065,-0.35534240780090887,0.6178361541765269,0.46886525537161583,-0.15138625098400096,1.3953921521997559,-0.8701173641387884,-0.1336023189084742,0.5484274975835169,-0.8199643654586394,-0.24292317354969858,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.20760727197535278,-0.7710908429952241,0.29676325272497744,-1.2611537589391615,0.6004949339126351,0.6488900678886992,0.21885580032860552,0.31847458316549465,0.31172464418307205,-0.15430631567935563,0.26254202292023265,0.2656180542458805,0.28974476252886233,-0.9467014684878265,1.0532242918437904,2.60636616396633,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,-0.19048147368468307,0.25089064789037013,-1.3676547331070554,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
